date,team.name,team.ID,opponent.name,opponent.ID,team.score,opponent.score,game.location,no.overtime
2/9/2018,Princeton Tigers,554,Harvard,275,77,62,NA,NA
2/10/2018,Princeton Tigers,554,Dartmouth,172,80,47,NA,NA
2/13/2018,Princeton Tigers,554,Penn,540,82,63,NA,NA
2/16/2018,Princeton Tigers,554,@ Cornell,167,60,40,NA,NA
2/17/2018,Princeton Tigers,554,@ Columbia,158,72,40,NA,NA
2/23/2018,Princeton Tigers,554,@ Dartmouth,172,74,46,NA,NA
2/24/2018,Princeton Tigers,554,@ Harvard,275,79,67,NA,NA
3/2/2018,Princeton Tigers,554,Brown,80,58,72,NA,NA
3/3/2018,Princeton Tigers,554,Yale,813,79,44,NA,NA
3/10/2018,Princeton Tigers,554,"Yale <br/>@ The Palestra (Philadelphia, Pa.)",813,64,53,NA,NA
3/11/2018,Princeton Tigers,554,Penn,540,78,57,NA,NA
3/16/2018,Princeton Tigers,554,"Maryland <br/>@ Raleigh, N.C. (Reynolds Coliseum)",392,63,34,NA,NA
11/10/2017,Providence Friars,556,Columbia,158,57,77,NA,NA
11/14/2017,Providence Friars,556,@ Northeastern,500,64,73,NA,NA
11/18/2017,Providence Friars,556,Penn St.,539,98,95,NA,NA
11/21/2017,Providence Friars,556,"Savannah St. <br/>@ Savannah, Ga. - Savannah Civic Center",632,51,60,NA,NA
11/22/2017,Providence Friars,556,Wright St. <br/>@ Savannah Civic Center,810,78,48,NA,NA
11/23/2017,Providence Friars,556,"Stetson <br/>@ Savannah, Ga. - Savannah Civic Center",678,74,69,NA,NA
11/29/2017,Providence Friars,556,@ Yale,813,56,45,NA,NA
12/2/2017,Providence Friars,556,Brown,80,55,51,NA,NA
12/3/2017,Providence Friars,556,Rhode Island,572,59,64,NA,NA
12/6/2017,Providence Friars,556,@ Quinnipiac,562,65,41,NA,NA
12/9/2017,Providence Friars,556,@ Sacred Heart,590,36,62,NA,NA
12/21/2017,Providence Friars,556,Boston College,67,75,78,NA,NA
12/28/2017,Providence Friars,556,Georgetown,251,63,55,NA,NA
12/30/2017,Providence Friars,556,Villanova,739,43,75,NA,NA
1/2/2018,Providence Friars,556,@ St. John's (NY),603,55,63,NA,NA
1/5/2018,Providence Friars,556,@ Seton Hall,635,49,44,NA,NA
1/7/2018,Providence Friars,556,DePaul,176,56,65,NA,NA
1/10/2018,Providence Friars,556,Marquette,387,48,71,NA,NA
1/13/2018,Providence Friars,556,@ Creighton,169,60,77,NA,NA
1/19/2018,Providence Friars,556,@ Xavier,812,56,73,NA,NA
1/21/2018,Providence Friars,556,@ Butler,87,59,68,NA,NA
1/26/2018,Providence Friars,556,Seton Hall,635,57,68,NA,NA
1/28/2018,Providence Friars,556,St. John's (NY),603,56,65,NA,NA
2/2/2018,Providence Friars,556,@ Marquette,387,70,68,NA,NA
2/4/2018,Providence Friars,556,@ DePaul,176,61,94,NA,NA
2/10/2018,Providence Friars,556,Creighton,169,47,81,NA,NA
2/16/2018,Providence Friars,556,Butler,87,84,87,NA,NA
2/18/2018,Providence Friars,556,Xavier,812,48,69,NA,NA
2/23/2018,Providence Friars,556,@ Villanova,739,69,48,NA,NA
2/25/2018,Providence Friars,556,@ Georgetown,251,43,70,NA,NA
3/3/2018,Providence Friars,556,"Butler <br/>@ Chicago, Ill.",87,48,74,NA,NA
11/10/2017,Purdue Boilermakers,559,@ Central Mich.,129,67,73,NA,NA
11/15/2017,Purdue Boilermakers,559,Miami (OH),414,79,69,NA,NA
11/18/2017,Purdue Boilermakers,559,Lamar University,346,75,66,NA,NA
11/20/2017,Purdue Boilermakers,559,@ Utah,732,79,64,NA,NA
11/24/2017,Purdue Boilermakers,559,"Southern California <br/>@ Stan Sheriff Center (Honolulu, HI)",657,68,81,NA,NA
11/25/2017,Purdue Boilermakers,559,@ Hawaii,277,46,58,NA,NA
11/26/2017,Purdue Boilermakers,559,"Marist <br/>@ Stan Sheriff Center (Honolulu, HI)",386,79,67,NA,NA
11/30/2017,Purdue Boilermakers,559,@ Georgia Tech,255,61,47,NA,NA
12/4/2017,Purdue Boilermakers,559,Ball St.,47,55,68,NA,NA
12/8/2017,Purdue Boilermakers,559,Valparaiso,735,60,66,NA,NA
12/10/2017,Purdue Boilermakers,559,Ohio,519,95,49,NA,NA
12/17/2017,Purdue Boilermakers,559,Eastern Wash.,207,71,77,NA,NA
12/18/2017,Purdue Boilermakers,559,UT Martin,695,65,40,NA,NA
12/20/2017,Purdue Boilermakers,559,Saint Mary's (CA),610,60,58,NA,NA
12/28/2017,Purdue Boilermakers,559,@ Rutgers,587,70,60,NA,NA
12/31/2017,Purdue Boilermakers,559,Wisconsin,796,50,58,NA,NA
1/6/2018,Purdue Boilermakers,559,@ Indiana,306,57,35,NA,NA
1/10/2018,Purdue Boilermakers,559,Rutgers,587,54,72,NA,NA
1/13/2018,Purdue Boilermakers,559,@ Iowa,312,47,33,NA,NA
1/18/2018,Purdue Boilermakers,559,Northwestern,509,76,70,NA,NA
1/24/2018,Purdue Boilermakers,559,@ Nebraska,463,63,60,NA,NA
1/28/2018,Purdue Boilermakers,559,Penn St.,539,51,75,NA,NA
2/1/2018,Purdue Boilermakers,559,@ Michigan,418,88,73,NA,NA
2/4/2018,Purdue Boilermakers,559,@ Illinois,301,81,79,NA,NA
2/8/2018,Purdue Boilermakers,559,Minnesota,428,73,54,NA,NA
2/12/2018,Purdue Boilermakers,559,Indiana,306,74,78,NA,NA
2/15/2018,Purdue Boilermakers,559,@ Maryland,392,44,52,NA,NA
2/18/2018,Purdue Boilermakers,559,@ Ohio St.,518,75,65,NA,NA
2/21/2018,Purdue Boilermakers,559,Illinois,301,60,73,NA,NA
2/24/2018,Purdue Boilermakers,559,Michigan St.,416,64,51,NA,NA
3/1/2018,Purdue Boilermakers,559,"Rutgers <br/>@ Bankers Life Fieldhouse-Indianapolis, IN",587,68,82,NA,NA
3/15/2018,Purdue Boilermakers,559,@ IUPUI,2699,60,62,NA,NA
3/18/2018,Purdue Boilermakers,559,@ Ball St.,47,48,46,NA,NA
3/22/2018,Purdue Boilermakers,559,@ Indiana,306,77,72,NA,NA
11/10/2017,Quinnipiac Bobcats,562,@ Iowa,312,51,73,NA,NA
11/11/2017,Quinnipiac Bobcats,562,"Missouri <br/>@ Carver-Hawkeye Arena - Iowa City, Iowa",434,67,83,NA,NA
11/17/2017,Quinnipiac Bobcats,562,@ Ohio St.,518,51,66,NA,NA
11/22/2017,Quinnipiac Bobcats,562,Northern Colo.,502,63,95,NA,NA
11/28/2017,Quinnipiac Bobcats,562,Dayton,175,60,49,NA,NA
12/1/2017,Quinnipiac Bobcats,562,@ Richmond,575,72,66,NA,NA
12/3/2017,Quinnipiac Bobcats,562,@ Hampton,270,81,65,NA,NA
12/6/2017,Quinnipiac Bobcats,562,Providence,556,64,58,NA,NA
12/9/2017,Quinnipiac Bobcats,562,Princeton,554,62,36,NA,NA
12/18/2017,Quinnipiac Bobcats,562,@ Michigan St.,416,46,60,NA,NA
12/21/2017,Quinnipiac Bobcats,562,@ Central Mich.,129,55,74,NA,NA
12/28/2017,Quinnipiac Bobcats,562,Siena,639,84,70,NA,NA
12/31/2017,Quinnipiac Bobcats,562,@ Manhattan,381,68,54,NA,NA
1/4/2018,Quinnipiac Bobcats,562,Niagara,482,80,64,NA,NA
1/6/2018,Quinnipiac Bobcats,562,@ Iona,310,77,61,NA,NA
1/11/2018,Quinnipiac Bobcats,562,Marist,386,74,38,NA,NA
1/13/2018,Quinnipiac Bobcats,562,Saint Peter's,617,62,56,NA,NA
1/15/2018,Quinnipiac Bobcats,562,Rider,576,86,39,NA,NA
1/18/2018,Quinnipiac Bobcats,562,@ Monmouth,439,73,66,NA,NA
1/20/2018,Quinnipiac Bobcats,562,Fairfield,220,76,55,NA,NA
1/26/2018,Quinnipiac Bobcats,562,@ Canisius,116,77,45,NA,NA
1/28/2018,Quinnipiac Bobcats,562,@ Niagara,482,84,55,NA,NA
2/2/2018,Quinnipiac Bobcats,562,@ Fairfield,220,84,55,NA,NA
2/4/2018,Quinnipiac Bobcats,562,Iona,310,58,39,NA,NA
2/9/2018,Quinnipiac Bobcats,562,Canisius,116,90,47,NA,NA
2/11/2018,Quinnipiac Bobcats,562,@ Siena,639,64,39,NA,NA
2/18/2018,Quinnipiac Bobcats,562,@ Marist,386,83,72,NA,NA
2/23/2018,Quinnipiac Bobcats,562,@ Rider,576,80,74,NA,NA
2/25/2018,Quinnipiac Bobcats,562,Monmouth,439,80,59,NA,NA
3/2/2018,Quinnipiac Bobcats,562,"Monmouth <br/>@ Times Union Center (Albany, NY)",439,77,57,NA,NA
3/4/2018,Quinnipiac Bobcats,562,"Rider <br/>@ Albany, NY - Times Union Center",576,83,44,NA,NA
3/5/2018,Quinnipiac Bobcats,562,"Marist <br/>@ Albany, NY - Times Union Center",386,82,62,NA,NA
3/17/2018,Quinnipiac Bobcats,562,"Miami (FL) <br/>@ Gampel Pavilion (Storrs, Conn.)",415,67,58,NA,NA
3/19/2018,Quinnipiac Bobcats,562,@ UConn,164,86,72,NA,NA
11/12/2017,Radford Highlanders,563,Appalachian St.,27,46,71,NA,NA
11/16/2017,Radford Highlanders,563,@ North Carolina,457,61,40,NA,NA
11/20/2017,Radford Highlanders,563,@ Tennessee Tech,692,46,79,NA,NA
11/28/2017,Radford Highlanders,563,UNC Greensboro,459,60,41,NA,NA
12/3/2017,Radford Highlanders,563,@ Virginia Tech,742,56,53,NA,NA
12/7/2017,Radford Highlanders,563,@ Western Caro.,769,42,68,NA,NA
12/10/2017,Radford Highlanders,563,VCU,740,27,39,NA,NA
12/16/2017,Radford Highlanders,563,"West Virginia <br/>@ Charleston Civic Center| Charleston, WV",768,79,62,NA,NA
12/21/2017,Radford Highlanders,563,"Abilene Christian <br/>@ Las Vegas, NV (South Point Arena)",2,55,75,NA,NA
12/22/2017,Radford Highlanders,563,"Towson <br/>@ Southpoint Arena, Las Vegas, NV",711,71,65,NA,NA
12/30/2017,Radford Highlanders,563,UVa-Wise,30181,69,66,NA,NA
1/2/2018,Radford Highlanders,563,Winthrop,792,75,43,NA,NA
1/6/2018,Radford Highlanders,563,@ Gardner-Webb,1092,78,52,NA,NA
1/9/2018,Radford Highlanders,563,UNC Asheville,456,53,69,NA,NA
1/13/2018,Radford Highlanders,563,@ Charleston So.,48,56,67,NA,NA
1/16/2018,Radford Highlanders,563,@ Longwood,363,61,56,NA,NA
1/20/2018,Radford Highlanders,563,Presbyterian,1320,52,33,NA,NA
1/23/2018,Radford Highlanders,563,High Point,19651,93,55,NA,NA
1/28/2018,Radford Highlanders,563,@ Liberty,355,50,47,NA,NA
1/30/2018,Radford Highlanders,563,@ Campbell,115,56,61,NA,NA
2/3/2018,Radford Highlanders,563,Gardner-Webb,1092,51,50,NA,NA
2/6/2018,Radford Highlanders,563,@ UNC Asheville,456,66,46,NA,NA
2/10/2018,Radford Highlanders,563,Charleston So.,48,64,48,NA,NA
2/13/2018,Radford Highlanders,563,Liberty,355,74,57,NA,NA
2/17/2018,Radford Highlanders,563,@ Winthrop,792,52,45,NA,NA
2/20/2018,Radford Highlanders,563,Longwood,363,70,30,NA,NA
2/24/2018,Radford Highlanders,563,@ Presbyterian,1320,81,39,NA,NA
2/27/2018,Radford Highlanders,563,@ High Point,19651,64,40,NA,NA
3/3/2018,Radford Highlanders,563,Campbell,115,63,48,NA,NA
3/9/2018,Radford Highlanders,563,"Gardner-Webb <br/>@ Lynchburg, Va. (Vines Center)",1092,56,36,NA,NA
3/10/2018,Radford Highlanders,563,"UNC Asheville <br/>@ Lynchburg, Va. (Vines Center)",456,53,51,NA,NA
3/15/2018,Radford Highlanders,563,@ Penn St.,539,50,60,NA,NA
3/17/2018,Radford Highlanders,563,@ James Madison,317,63,62,NA,NA
11/10/2017,Rhode Island Rams,572,UMass Lowell,368,35,62,NA,NA
11/13/2017,Rhode Island Rams,572,Minnesota,428,81,64,NA,NA
11/17/2017,Rhode Island Rams,572,@ Samford,625,60,82,NA,NA
11/20/2017,Rhode Island Rams,572,@ Jacksonville St.,315,37,67,NA,NA
11/24/2017,Rhode Island Rams,572,@ Dartmouth,172,53,63,NA,NA
12/2/2017,Rhode Island Rams,572,"Bryant <br/>@ Providence, R.I. (Alumni Hall)",81,54,70,NA,NA
12/3/2017,Rhode Island Rams,572,@ Providence,556,52,58,NA,NA
12/6/2017,Rhode Island Rams,572,@ Marist,386,41,65,NA,NA
12/9/2017,Rhode Island Rams,572,@ Michigan St.,416,42,64,NA,NA
12/11/2017,Rhode Island Rams,572,Fairfield,220,38,82,NA,NA
12/17/2017,Rhode Island Rams,572,Holy Cross,285,62,47,NA,NA
12/22/2017,Rhode Island Rams,572,@ Penn,540,63,69,NA,NA
12/28/2017,Rhode Island Rams,572,Southern Conn. St.,658,66,84,NA,NA
12/31/2017,Rhode Island Rams,572,Richmond,575,57,62,NA,NA
1/4/2018,Rhode Island Rams,572,@ Dayton,175,53,74,NA,NA
1/7/2018,Rhode Island Rams,572,@ Davidson,173,58,116,NA,NA
1/10/2018,Rhode Island Rams,572,VCU,740,67,77,NA,NA
1/14/2018,Rhode Island Rams,572,George Mason,248,49,61,NA,NA
1/17/2018,Rhode Island Rams,572,@ St. Bonaventure,596,53,92,NA,NA
1/20/2018,Rhode Island Rams,572,La Salle,340,70,81,NA,NA
1/24/2018,Rhode Island Rams,572,@ George Washington,249,72,63,NA,NA
1/28/2018,Rhode Island Rams,572,Massachusetts,400,52,65,NA,NA
1/31/2018,Rhode Island Rams,572,Davidson,173,59,61,NA,NA
2/4/2018,Rhode Island Rams,572,@ Fordham,236,67,79,NA,NA
2/7/2018,Rhode Island Rams,572,@ Saint Joseph's,606,64,76,NA,NA
2/10/2018,Rhode Island Rams,572,Saint Louis,609,46,64,NA,NA
2/17/2018,Rhode Island Rams,572,@ Duquesne,194,66,70,NA,NA
2/21/2018,Rhode Island Rams,572,St. Bonaventure,596,71,80,NA,NA
2/24/2018,Rhode Island Rams,572,@ Massachusetts,400,72,77,NA,NA
2/27/2018,Rhode Island Rams,572,@ Fordham,236,50,87,NA,NA
11/10/2017,Rice Owls,574,@ Grand Canyon,1104,53,75,NA,NA
11/12/2017,Rice Owls,574,@ Northern Ariz.,501,69,59,NA,NA
11/18/2017,Rice Owls,574,Houston Baptist,287,88,83,NA,NA
11/21/2017,Rice Owls,574,@ Sam Houston St.,624,67,45,NA,NA
11/24/2017,Rice Owls,574,Little Rock,32,79,50,NA,NA
11/26/2017,Rice Owls,574,@ Kansas,328,58,51,NA,NA
11/29/2017,Rice Owls,574,@ Texas A&M,697,65,73,NA,NA
12/9/2017,Rice Owls,574,Incarnate Word,2743,76,82,NA,NA
12/14/2017,Rice Owls,574,La.-Monroe,498,60,43,NA,NA
12/18/2017,Rice Owls,574,@ A&M-Corpus Christi,26172,63,47,NA,NA
12/21/2017,Rice Owls,574,@ Prairie View,553,67,56,NA,NA
12/30/2017,Rice Owls,574,Columbia,158,88,68,NA,NA
1/5/2018,Rice Owls,574,@ North Texas,497,67,44,NA,NA
1/7/2018,Rice Owls,574,UTSA,706,50,49,NA,NA
1/11/2018,Rice Owls,574,@ Fla. Atlantic,229,83,52,NA,NA
1/13/2018,Rice Owls,574,@ FIU,231,67,53,NA,NA
1/20/2018,Rice Owls,574,@ Charlotte,458,58,68,NA,NA
1/26/2018,Rice Owls,574,UTEP,704,62,55,NA,NA
1/28/2018,Rice Owls,574,Old Dominion,523,56,42,NA,NA
2/1/2018,Rice Owls,574,Southern Miss.,664,53,45,NA,NA
2/7/2018,Rice Owls,574,@ Louisiana Tech,366,62,56,NA,NA
2/10/2018,Rice Owls,574,Western Ky.,772,55,75,NA,NA
2/15/2018,Rice Owls,574,@ UAB,9,73,58,NA,NA
2/17/2018,Rice Owls,574,@ Middle Tenn.,419,63,70,NA,NA
2/22/2018,Rice Owls,574,Marshall,388,41,51,NA,NA
2/25/2018,Rice Owls,574,@ UTSA,706,87,44,NA,NA
3/1/2018,Rice Owls,574,Louisiana Tech,366,58,62,NA,NA
3/3/2018,Rice Owls,574,North Texas,497,62,70,NA,NA
3/7/2018,Rice Owls,574,"Old Dominion <br/>@ Frisco, Texas (Ford Center at The Star)",523,47,45,NA,NA
3/8/2018,Rice Owls,574,"Middle Tenn. <br/>@ Frisco, Texas (Ford Center at The Star)",419,70,48,NA,NA
3/9/2018,Rice Owls,574,"UAB <br/>@ Frisco, Texas (Ford Center at The Star)",9,61,53,NA,NA
3/15/2018,Rice Owls,574,Texas St.,670,55,67,NA,NA
3/20/2018,Rice Owls,574,@ New Mexico,473,71,60,NA,NA
11/10/2017,Richmond Spiders,575,@ Fairfield,220,73,93,NA,NA
11/12/2017,Richmond Spiders,575,@ Columbia,158,72,67,NA,NA
11/15/2017,Richmond Spiders,575,Wake Forest,749,85,79,NA,NA
11/18/2017,Richmond Spiders,575,@ East Carolina,196,81,85,NA,NA
11/21/2017,Richmond Spiders,575,"Florida <br/>@ Savannah, Ga. - Savannah Civic Center",235,65,64,NA,NA
11/22/2017,Richmond Spiders,575,"Savannah St. <br/>@ Savannah, Ga  Savannah Civic Center",632,80,87,NA,NA
11/23/2017,Richmond Spiders,575,"Wright St. <br/>@ Savannah, Ga. - Savannah Civic Center",810,100,63,NA,NA
11/26/2017,Richmond Spiders,575,@ Old Dominion,523,69,85,NA,NA
11/29/2017,Richmond Spiders,575,William & Mary,786,54,45,NA,NA
12/1/2017,Richmond Spiders,575,Quinnipiac,562,64,78,NA,NA
12/6/2017,Richmond Spiders,575,Navy,726,65,81,NA,NA
12/20/2017,Richmond Spiders,575,@ Stetson,678,56,76,NA,NA
12/21/2017,Richmond Spiders,575,"Bethune-Cookman <br/>@ Edmunds Center | DeLand, Fla.",61,67,72,NA,NA
12/31/2017,Richmond Spiders,575,@ Rhode Island,572,50,63,NA,NA
1/3/2018,Richmond Spiders,575,Saint Louis,609,74,53,NA,NA
1/6/2018,Richmond Spiders,575,La Salle,340,61,79,NA,NA
1/10/2018,Richmond Spiders,575,@ Saint Joseph's,606,77,51,NA,NA
1/14/2018,Richmond Spiders,575,Davidson,173,72,81,NA,NA
1/17/2018,Richmond Spiders,575,@ George Mason,248,65,68,NA,NA
1/21/2018,Richmond Spiders,575,Fordham,236,56,77,NA,NA
1/24/2018,Richmond Spiders,575,Dayton,175,38,43,NA,NA
1/28/2018,Richmond Spiders,575,@ VCU,740,59,66,NA,NA
1/31/2018,Richmond Spiders,575,@ Massachusetts,400,77,68,NA,NA
2/4/2018,Richmond Spiders,575,Duquesne,194,51,39,NA,NA
2/10/2018,Richmond Spiders,575,@ La Salle,340,70,78,NA,NA
2/14/2018,Richmond Spiders,575,@ St. Bonaventure,596,60,57,NA,NA
2/18/2018,Richmond Spiders,575,VCU,740,79,57,NA,NA
2/21/2018,Richmond Spiders,575,Massachusetts,400,59,54,NA,NA
2/24/2018,Richmond Spiders,575,@ George Washington,249,49,58,NA,NA
2/27/2018,Richmond Spiders,575,Davidson,173,49,36,NA,NA
3/2/2018,Richmond Spiders,575,"Dayton <br/>@ Richmond, Va. (Richmond Coliseum)",175,62,53,NA,NA
11/10/2017,Rider Broncs,576,Bucknell,83,58,67,NA,NA
11/12/2017,Rider Broncs,576,@ Navy,726,71,76,NA,NA
11/18/2017,Rider Broncs,576,Holy Cross,285,44,63,NA,NA
11/21/2017,Rider Broncs,576,@ Lafayette,342,56,83,NA,NA
11/25/2017,Rider Broncs,576,@ Seton Hall,635,45,60,NA,NA
11/26/2017,Rider Broncs,576,"East Carolina <br/>@ South Orange, N.J. (Walsh Gymnasium)",196,49,85,NA,NA
12/1/2017,Rider Broncs,576,Vermont,738,63,66,NA,NA
12/6/2017,Rider Broncs,576,@ La Salle,340,64,49,NA,NA
12/9/2017,Rider Broncs,576,@ Mt. St. Mary's,450,76,55,NA,NA
12/16/2017,Rider Broncs,576,@ NJIT,471,78,82,NA,NA
12/21/2017,Rider Broncs,576,Binghamton,62,79,64,NA,NA
12/28/2017,Rider Broncs,576,Marist,386,54,76,NA,NA
12/30/2017,Rider Broncs,576,Siena,639,69,80,NA,NA
1/2/2018,Rider Broncs,576,@ Saint Peter's,617,67,71,NA,NA
1/7/2018,Rider Broncs,576,Canisius,116,57,52,NA,NA
1/10/2018,Rider Broncs,576,@ Fairfield,220,70,54,NA,NA
1/15/2018,Rider Broncs,576,@ Quinnipiac,562,61,45,NA,NA
1/18/2018,Rider Broncs,576,Niagara,482,66,73,NA,NA
1/21/2018,Rider Broncs,576,@ Marist,386,65,58,NA,NA
1/25/2018,Rider Broncs,576,@ Iona,310,67,68,NA,NA
1/27/2018,Rider Broncs,576,Fairfield,220,62,49,NA,NA
2/1/2018,Rider Broncs,576,Manhattan,381,57,68,NA,NA
2/3/2018,Rider Broncs,576,@ Monmouth,439,67,51,NA,NA
2/9/2018,Rider Broncs,576,Saint Peter's,617,56,63,NA,NA
2/11/2018,Rider Broncs,576,Iona,310,62,52,NA,NA
2/16/2018,Rider Broncs,576,@ Niagara,482,80,53,NA,NA
2/18/2018,Rider Broncs,576,@ Canisius,116,61,69,NA,NA
2/23/2018,Rider Broncs,576,Quinnipiac,562,62,54,NA,NA
2/25/2018,Rider Broncs,576,@ Manhattan,381,59,80,NA,NA
3/3/2018,Rider Broncs,576,"Fairfield <br/>@ Albany, NY - Times Union Center",220,53,50,NA,NA
3/4/2018,Rider Broncs,576,"Quinnipiac <br/>@ Albany, NY - Times Union Center",562,71,64,NA,NA
11/11/2017,Robert Morris Colonials,579,@ Michigan St.,416,62,82,NA,NA
11/16/2017,Robert Morris Colonials,579,Bowling Green,71,58,100,NA,NA
11/21/2017,Robert Morris Colonials,579,@ Northern Ky.,505,62,64,NA,NA
11/24/2017,Robert Morris Colonials,579,@ Cal Poly,90,59,50,NA,NA
11/25/2017,Robert Morris Colonials,579,"San Francisco <br/>@ San Luis Obispo, CA (Mott Athletics Ctr)",629,66,50,NA,NA
11/29/2017,Robert Morris Colonials,579,Youngstown St.,817,45,57,NA,NA
12/3/2017,Robert Morris Colonials,579,Monmouth,439,84,52,NA,NA
12/6/2017,Robert Morris Colonials,579,@ Delaware St.,178,56,38,NA,NA
12/9/2017,Robert Morris Colonials,579,Lafayette,342,65,42,NA,NA
12/16/2017,Robert Morris Colonials,579,Clarion,143,63,42,NA,NA
12/19/2017,Robert Morris Colonials,579,Kent St.,331,67,60,NA,NA
12/29/2017,Robert Morris Colonials,579,@ Fairleigh Dickinson,222,31,46,NA,NA
12/31/2017,Robert Morris Colonials,579,@ Sacred Heart,590,77,68,NA,NA
1/6/2018,Robert Morris Colonials,579,LIU Brooklyn,361,91,57,NA,NA
1/8/2018,Robert Morris Colonials,579,St. Francis Brooklyn,599,60,53,NA,NA
1/13/2018,Robert Morris Colonials,579,Saint Francis (PA),600,59,36,NA,NA
1/20/2018,Robert Morris Colonials,579,@ Wagner,748,63,62,NA,NA
1/22/2018,Robert Morris Colonials,579,@ Mt. St. Mary's,450,58,52,NA,NA
1/27/2018,Robert Morris Colonials,579,Bryant,81,77,68,NA,NA
1/29/2018,Robert Morris Colonials,579,Central Conn. St.,127,72,49,NA,NA
2/3/2018,Robert Morris Colonials,579,@ Saint Francis (PA),600,66,47,NA,NA
2/10/2018,Robert Morris Colonials,579,@ LIU Brooklyn,361,47,68,NA,NA
2/12/2018,Robert Morris Colonials,579,@ St. Francis Brooklyn,599,55,44,NA,NA
2/17/2018,Robert Morris Colonials,579,Fairleigh Dickinson,222,47,49,NA,NA
2/19/2018,Robert Morris Colonials,579,Sacred Heart,590,62,49,NA,NA
2/24/2018,Robert Morris Colonials,579,@ Bryant,81,60,49,NA,NA
2/26/2018,Robert Morris Colonials,579,@ Central Conn. St.,127,67,61,NA,NA
3/2/2018,Robert Morris Colonials,579,Wagner,748,67,51,NA,NA
3/4/2018,Robert Morris Colonials,579,Mt. St. Mary's,450,49,46,NA,NA
3/7/2018,Robert Morris Colonials,579,Central Conn. St.,127,66,54,NA,NA
3/8/2018,Robert Morris Colonials,579,LIU Brooklyn,361,60,54,NA,NA
3/11/2018,Robert Morris Colonials,579,@ Saint Francis (PA),600,74,44,NA,NA
3/16/2018,Robert Morris Colonials,579,@ Drexel,191,56,66,NA,NA
11/10/2017,Rutgers Scarlet Knights,587,@ James Madison,317,44,57,NA,NA
11/13/2017,Rutgers Scarlet Knights,587,@ Temple,690,76,63,NA,NA
11/16/2017,Rutgers Scarlet Knights,587,@ Charlotte,458,84,67,NA,NA
11/19/2017,Rutgers Scarlet Knights,587,Wake Forest,749,77,54,NA,NA
11/24/2017,Rutgers Scarlet Knights,587,"South Carolina <br/>@ Germain Arena (Fort Myers, Fla.)",648,65,51,NA,NA
11/25/2017,Rutgers Scarlet Knights,587,"Western Mich. <br/>@ Germain Arena (Fort Myers, Fla.)",774,68,78,NA,NA
11/26/2017,Rutgers Scarlet Knights,587,"Washington St. <br/>@ Germain Arena (Fort Myers, Fla.)",754,75,64,NA,NA
11/30/2017,Rutgers Scarlet Knights,587,NC State,490,60,63,NA,NA
12/2/2017,Rutgers Scarlet Knights,587,Siena,639,57,53,NA,NA
12/4/2017,Rutgers Scarlet Knights,587,Virginia,746,59,47,NA,NA
12/8/2017,Rutgers Scarlet Knights,587,Seton Hall,635,52,43,NA,NA
12/10/2017,Rutgers Scarlet Knights,587,Fairleigh Dickinson,222,70,45,NA,NA
12/13/2017,Rutgers Scarlet Knights,587,Princeton,554,101,35,NA,NA
12/16/2017,Rutgers Scarlet Knights,587,Houston,288,70,50,NA,NA
12/28/2017,Rutgers Scarlet Knights,587,Purdue,559,75,57,NA,NA
12/31/2017,Rutgers Scarlet Knights,587,@ Michigan St.,416,58,50,NA,NA
1/3/2018,Rutgers Scarlet Knights,587,Illinois,301,61,58,NA,NA
1/6/2018,Rutgers Scarlet Knights,587,Penn St.,539,76,37,NA,NA
1/10/2018,Rutgers Scarlet Knights,587,@ Purdue,559,70,65,NA,NA
1/13/2018,Rutgers Scarlet Knights,587,Minnesota,428,33,47,NA,NA
1/18/2018,Rutgers Scarlet Knights,587,@ Penn St.,539,80,70,NA,NA
1/21/2018,Rutgers Scarlet Knights,587,Nebraska,463,67,70,NA,NA
1/27/2018,Rutgers Scarlet Knights,587,@ Indiana,306,42,52,NA,NA
2/1/2018,Rutgers Scarlet Knights,587,@ Maryland,392,58,64,NA,NA
2/4/2018,Rutgers Scarlet Knights,587,Michigan,418,60,88,NA,NA
2/8/2018,Rutgers Scarlet Knights,587,@ Ohio St.,518,63,56,NA,NA
2/11/2018,Rutgers Scarlet Knights,587,Maryland,392,68,90,NA,NA
2/14/2018,Rutgers Scarlet Knights,587,@ Wisconsin,796,54,72,NA,NA
2/21/2018,Rutgers Scarlet Knights,587,Iowa,312,63,50,NA,NA
2/25/2018,Rutgers Scarlet Knights,587,@ Northwestern,509,67,77,NA,NA
3/1/2018,Rutgers Scarlet Knights,587,"Purdue <br/>@ Bankers Life Fieldhouse-Indianapolis, IN",559,50,63,NA,NA
3/2/2018,Rutgers Scarlet Knights,587,"Ohio St. <br/>@ Bankers Life Fieldhouse-Indianapolis, IN",518,62,60,NA,NA
11/10/2017,Sacred Heart Pioneers,590,@ Monmouth,439,57,82,NA,NA
11/15/2017,Sacred Heart Pioneers,590,Manhattan,381,64,69,NA,NA
11/18/2017,Sacred Heart Pioneers,590,@ Harvard,275,65,61,NA,NA
11/22/2017,Sacred Heart Pioneers,590,@ Florida A&M,228,62,70,NA,NA
11/24/2017,Sacred Heart Pioneers,590,@ Florida St.,234,73,68,NA,NA
11/30/2017,Sacred Heart Pioneers,590,Hofstra,283,52,101,NA,NA
12/3/2017,Sacred Heart Pioneers,590,Lehigh,352,81,86,NA,NA
